"ピティナ申込みにお金はかかりますか","ピティナに申し込むにあたり、特にお支払いは生じません。習うことになったら、先生に直接月謝をお支払いください。"
"ピティナは月謝額に決まりはありますか？","ピティナ入会した場合に、月謝額に決まりはございません。「ピティナ・ピアノ教室」というものがあるわけではなく、各先生の個人教室が登録されておりますので、月謝額・欠席時の規則・振替レッスン等のご要望については、事前に先生へよくご確認ください。なお、ご紹介成立後、やめられる場合や、月謝料の調整などについては、仲介しかねます。不明点は、レッスン開始前に必ず先生へお尋ねください。"
"ピティナの先生の月謝額は？","ピティナ入会した場合に、月謝額に決まりはございません。「ピティナ・ピアノ教室」というものがあるわけではなく、各先生の個人教室が登録されておりますので、月謝額・欠席時の規則・振替レッスン等のご要望については、事前に先生へよくご確認ください。なお、ご紹介成立後、やめられる場合や、月謝料の調整などについては、仲介しかねます。不明点は、レッスン開始前に必ず先生へお尋ねください。"
"希望の先生が複数います","ピティナの希望の先生について、一度にお一人ずつの先生をご紹介させていただいております。まずは第一希望の先生をお決めください。不明点や要望がありましたら、申込フォームの要望欄にご記入ください。"
"複数人の先生を紹介して欲しい","ピティナの希望の先生について、一度にお一人ずつの先生をご紹介させていただいております。まずは第一希望の先生をお決めください。不明点や要望がありましたら、申込フォームの要望欄にご記入ください。"
"希望する先生の連絡先を教えてほしい","希望する先生のレッスン室所在地や連絡先については、個人情報保護法に基づき、先生ご本人の了解を頂いた上でしかお伝えすることができません。"
"先生の住所を教えて欲しい","希望する先生のレッスン室所在地や連絡先については、個人情報保護法に基づき、先生ご本人の了解を頂いた上でしかお伝えすることができません。"
"レッスン料が掲載されていない","レッスン料、レッスン曜日などの記載について、一部の情報については、先生が記載を希望される項目のみ掲載しております。レッスン形態や回数によってレッスン料が変わってくる場合がありますので、ご要望については、申込フォームの「要望欄」へご記入ください。なお、掲載されているレッスン料は初心者のお子様が基準になっていることもありますので、大人の初心者の方はこの限りではありません。"
"先生のレッスン曜日が記載されていない","レッスン料、レッスン曜日などの記載について、一部の情報については、先生が記載を希望される項目のみ掲載しております。レッスン形態や回数によってレッスン料が変わってくる場合がありますので、ご要望については、申込フォームの「要望欄」へご記入ください。なお、掲載されているレッスン料は初心者のお子様が基準になっていることもありますので、大人の初心者の方はこの限りではありません。"
"希望に合う先生がみつからない","希望条件に合う先生が見つからない場合、ご登録いただいている先生の中からの紹介となりますので、必ずしもすべての希望条件にあった先生をご紹介できるわけではございません。あらかじめご了承ください。"
"いい先生が見つからない","希望条件に合う先生が見つからない場合、ご登録いただいている先生の中からの紹介となりますので、必ずしもすべての希望条件にあった先生をご紹介できるわけではございません。あらかじめご了承ください。"
"ピティナへ申込するとき名前・住所・電話番号は全て記入が必要ですか","申し込みフォームへの記入について、お申込された方へ紹介スタッフからご連絡させて頂く際に、またご希望の先生へご紹介する際に必要になります。お電話の連絡先については、できる限り固定電話をお知らせください。（携帯電話の場合、留守録メッセージが入りきらない場合がございます）スムーズにご紹介をさせて頂く為にも、どうぞよろしくお願いいたします。
当協会の個人情報保護方針についてはこちら
http://www.piano.or.jp/info/homepage/privacy/"
"ピティナ申込みフォームへは全て名前・住所・電話番号を入力しなければなりませんか？","申し込みフォームへの記入について、お申込された方へ紹介スタッフからご連絡させて頂く際に、またご希望の先生へご紹介する際に必要になります。お電話の連絡先については、できる限り固定電話をお知らせください。（携帯電話の場合、留守録メッセージが入りきらない場合がございます）スムーズにご紹介をさせて頂く為にも、どうぞよろしくお願いいたします。
当協会の個人情報保護方針についてはこちら
http://www.piano.or.jp/info/homepage/privacy/"
"急ぎで先生を探しているが連絡が来ない","申込後の連絡が来ない場合、お申込順に紹介スタッフより対応させていただいております。原則1週間以内にご連絡を差し上げてはおります。お申込に際しては時間的な余裕を持った上でお願いいたします。（一般に、目安として、お申込からレッスン開始まで、だいたい3週間程度のお時間が見込まれます）"
"申込後の連絡が来ない","申込後の連絡が来ない場合、お申込順に紹介スタッフより対応させていただいております。原則1週間以内にご連絡を差し上げてはおります。お申込に際しては時間的な余裕を持った上でお願いいたします。（一般に、目安として、お申込からレッスン開始まで、だいたい3週間程度のお時間が見込まれます）"
"紹介していただいた先生をキャンセルしたい","一度会った先生とは別の先生が見つかった場合は、基本的に、直接先生へご連絡していただくことをお願いしております。実際にレッスンを開始されるかどうか、先生も連絡をお待ちですので、キャンセルされたい場合は、先生または担当の紹介スタッフまで、必ずご連絡をよろしくお願いいたします。また、お会いされていない段階でキャンセルされたい場合も、同様にご連絡をよろしくお願いいたします。"
"紹介された先生をキャンセル","一度会った先生とは別の先生が見つかった場合は、基本的に、直接先生へご連絡していただくことをお願いしております。実際にレッスンを開始されるかどうか、先生も連絡をお待ちですので、キャンセルされたい場合は、先生または担当の紹介スタッフまで、必ずご連絡をよろしくお願いいたします。また、お会いされていない段階でキャンセルされたい場合も、同様にご連絡をよろしくお願いいたします。"
"ピティナってなに","ピティナ（一般社団法人全日本ピアノ指導者協会）は、全国組織を持つ公益法人であるピアノ・音楽指導者団体です。詳しくはこちら
http://www.piano.or.jp/info/about/"
