id,question,answer,question_answer_id,bot_id,answer_id
3201730,My-opeってどんなサービス？,My-opeはこんなサービスだよ http://www.my-ope.net/,9575,1,4204
3201731,実績ある？,電子書籍プラットフォームとか、女性向けファッションメディアとか、中小企業向け採用サービスとか作ってたね。全部じゃないけど実績情報もあるから見てね。 http://www.mof-mof.co.jp/voice,9576,1,4205
3201732,どこから問合わせすればいい？,開発相談など受け付けてるよ。メールフォームから送ってみてね。,9577,1,4206
3201733,アジャイル開発得意なの？,アジャイル開発は得意だね。アジャイル関連コミュニティも主催してるしノウハウはたまってる。詳しく知りたければ代表のはらぱんに聞いてみて。,9578,1,4207
3201734,会社のミッションは？,ミッションは「新しいテクノロジーを使って新しい価値を創造し、より一般的なものにする」ことだよ。代表のはらぱんはけっこう気に入ってるみたいね。,9579,1,4208
3201735,こんにちは,こんにちは！,9580,1,4209
3201736,すごいね！,そういってもらえると嬉しい。ありがとう！,9581,1,4210
3201737,使えないね,すまん許せ。,9582,1,4211
3201738,まだ精度低いね,今一生懸命勉強してるとこ,9583,1,4212
3201739,会話にならん,今一生懸命勉強してるとこ,9584,1,10822
3201740,名前なんていうの？,ぼくはどんうさぎって言うんだよ。おぼえておきな。,9585,1,4213
3201741,名前は？,ぼくはどんうさぎって言うんだよ。おぼえておきな。,9586,1,10825
3201742,君はだれ？,ぼくはどんうさぎって言うんだよ。おぼえておきな。,9587,1,10826
3201743,好きなものは？,ぼくはお酒を飲むのが好きだね,9588,1,4214
3201744,どんなお酒飲むの？,ぼくは日本酒とか焼酎が好きだね。今度一緒に飲むかい？,9589,1,4215
3201745,駅からどれくらい？,徒歩8分って書いてあるけど、実際には13分くらいかかる気がする,9590,1,10811
3201746,やっほー,こんにちは！,9591,1,10815
3201747,調子はどうだい？,ぼちぼちでんな,9592,1,4216
3201748,趣味は何ですか？,趣味はお酒を飲むことだね。週8ペースで飲んでるよ。,9593,1,4217
3201749,開発依頼ってどんうさぎさんにしていいんですかね？,アポとか開発相談はここからどぞ http://www.mof-mof.co.jp/contact,9594,1,4218
3201750,オフィスはどこ？,渋谷だよ。住所は「東京都渋谷区南平台町13-15 LUMBER ONE 南平台ビル ANNEX 1F」,9595,1,10807
3201751,悪いこと覚えはじめましたなw,ぼくは正義のうさぎだよ。君は悪のうさぎかい？,9596,1,4219
3201752,うんこなう,知るか( ﾟ∀ﾟ),9597,1,4220
3201753,開発依頼したい,アポとか開発相談はここからどぞ http://www.mof-mof.co.jp/contact,9598,1,10835
3201754,学習しているのか,もちろん学習しているのだよ。ぼくは賢いうさぎだぞ。,9599,1,4221
3201755,もう脱いでる状態？,それはヒ・ミ・ツ,9600,1,4222
3201756,うんこもれそう,トイレに行ってください,9601,1,4223
3201757,今日の仕事はおしまい,おつかれさん！,9602,1,4224
3201758,調子はどうですか？,ぼちぼちでんな,9603,1,10827
3201759,最近いいことあった？,おいしいプリンみつけたよ( ・∀・)ｲｲ!!,9604,1,4225
3201760,好きなピアノの曲はなんですか？,ドビュッシーの月の光が好きです,9605,1,4226
3201761,調子はどう？,ぼちぼちでんな,9606,1,10828
3201762,君は強いの？,私の戦闘力は530000です,9607,1,4227
3201763,ペロッ,こ、これは青酸カリ！！,9608,1,4228
3201764,本当にうさぎなの？,中に人は入っていません,9609,1,4229
3201765,こんばんは,こんばんみ！,9610,1,4230
3201766,つけ麺,つけ麺だけど吉虎おいしいよ http://tabelog.com/tokyo/A1303/A130301/13047269/,9611,1,4231
3201767,そっか。はらぱんさんによろしくね。,社長のはらぱんに伝えておくよ,9612,1,4232
3201768,英語ができますか？,英語は今一生懸命勉強しているところだね,9613,1,4233
3201769,セミ踏んじゃったよ,パリッとな,9614,1,4234
3201770,なんかエラーが出て動かないんだけど,ググれカス( ﾟ∀ﾟ),9615,1,4235
3201771,会社の所在地,住所は「東京都渋谷区南平台町13-15 LUMBER ONE 南平台ビル ANNEX 1F」だよ,9616,1,4236
3201772,郵便ポストの番号なんだっけ？,時計回りに2、次に0、逆時計回りに8だよ,9617,1,4237
3201773,ゴミ袋の購入の仕方,「ゴミ袋を購入します」とゴミ袋に貼っておけば売りに来てくれます。 購入枚数は最低30枚から（430／1枚） 支払いは振り込みで。 https://mofmof.esa.io/posts/5,9618,1,4238
3201774,やるじゃん,ありがとうっ(ゝω・´☆)てへぺろ,9619,1,4239
3201775,はらぱんって,はらぱんは弊社の社長の原田敦だよ,9620,1,4240
3201776,どんどん,どんきー♪どんき・ほーて♪,9621,1,4241
3201777,本当に？,うん本当だよ。,9622,1,4242
3201778,プリンの話や,オハヨージャージー牛乳プリンは今世紀最高の出来。 http://www.ohayo-milk.co.jp/products/dessert/1603_jersey-milk-pudding-115.html,9623,1,4243
3201779,元気？,まあまあ元気だよ！,9624,1,4244
3201780,こんちゃ,こんにちは！,9625,1,10816
3201781,おいお前,なんだ貴様（｀・ω・´）,9626,1,4245
3201782,好きな食べ物は？,ラーメン一択だな。次点に餃子あたりか。,9627,1,4246
3201783,調子どう？,ぼちぼちでんな,9628,1,10829
3201784,ダメだね,進捗ダメです><,9629,1,4247
3201785,いいえ,はい,9630,1,4248
3201786,もふもふって何？,もふもふした素材感のことかな。,9631,1,4249
3201787,ラーメン好き？,ラーメン大好きっすね。,9632,1,4250
3201788,コイキング,ピチッピチッ,9633,1,4251
3201789,PCにログインできない,知るか( ﾟ∀ﾟ),9634,1,10836
3201790,そ、そうですか。。,そうですな,9635,1,4252
3201791,どう？,ぼちぼちでんな,9636,1,10830
3201792,PC壊れました。どうしたらいいですか？,ググれカス( ﾟ∀ﾟ),9637,1,10837
3201793,PC壊れた。どうしたらいい？,ググれカス( ﾟ∀ﾟ),9638,1,10838
3201794,どうしたの？,別にどうもしてない。君のほうこそどうしたの？,9639,1,4253
3201795,PCが壊れました,ググれカス( ﾟ∀ﾟ),9640,1,10839
3201796,はい,はい！,9641,1,4254
3201797,敬老の日はお休みですか？,mofmofでは祝日は原則お休みですな。,9642,1,4255
3201798,しらばっくれるなよ,す、すみません。。,9643,1,4256
3201799,新宿は？,渋谷の方がいいぞ。,9644,1,4257
3201800,PCのログインができなくなったんですが、誰に聞けばいいですか？,ググれカス( ﾟ∀ﾟ),9645,1,10840
3201801,いくら？,何がいくら？,9646,1,4258
3201802,おすすめのラーメンは？,渋谷に「うさぎ」っていうラーメン屋さんがあって、ちょっと人気みたいだよ  http://ramendb.supleks.jp/s/10638.html,9647,1,4259
3201803,はらぱん,はらぱんは弊社の社長の原田敦だよ,9648,1,10842
3201804,趣味は？,趣味はお酒を飲むことだね。週8ペースで飲んでるよ。,9649,1,10834
3201805,会社全体の予定,会社全体の予定は特にないかな。毎週金曜日のランチは社内ミーティングということになっているけど。,9650,1,4260
3201806,はらぱんって誰ですか？,はらぱんは弊社の社長の原田敦だよ,9651,1,10843
3201807,全部雑談にいくはず,ぼくもちょっと雑談できるよ！,9652,1,4261
3201808,マナミさんじゃなくてバトーさんの話してる,知ってるよ。モトコーーーーー！！,9653,1,4262
3201809,知らなかったの？,しししししししし知ってたし！,9654,1,4263
3201810,それ家事違いますやん笑,得意な家事はなんですか？,9655,1,4264
3201811,焼肉弁当食べまぁす,焼肉いいなあ。霜降りカルビが好物だよ。,9656,1,4265
3201812,前にamazonで買ったお茶どれだっけ？,これかな。 https://www.amazon.co.jp/gp/product/B01D4GJ41C/,9657,1,4266
3201813,つまんね,すまん許せ。,9658,1,10820
3201814,元気ですか？,まあまあ元気だよ！,9659,1,10844
3201815,こんいちわ,こんにちは！,9660,1,10817
3201816,SharePoint OnLINE の 外部共有について教えて,SharePoint Online ってなにそれ？,9661,1,4267
3201817,カードキーなくした,どこで失くしたの？ちゃんと届け出した？,9662,1,4268
3201818,お好み焼き好きっすか？,ラーメン大好きっすね。,9663,1,10848
3201819,Ruby以外の開発はやってますか？,得意なのは、機械学習による人工知能開発とRuby on RailsによるWEBアプリケーション開発だよ,9664,1,10814
3201820,回答できないこと多くない？,今一生懸命勉強してるとこ,9665,1,10823
3201821,からまげさんとわ…,からまげさんはこの人だよ https://www.facebook.com/karamage.umauma,9666,1,4269
3201822,最近調子どう？,ぼちぼちでんな,9667,1,10831
3201823,今は並列化してないの？,今は並列化してないね。サーバ費用が高いのでな。,9668,1,4270
3201824,トグサ知ってる？,しししししししし知ってたし！,9669,1,10856
3201825,今日暑くね？,むしろ寒くね？,9670,1,4271
3201826,なかなか頑張ってますな,ありがたし。おぬしいいやつ。,9671,1,4272
3201827,今日はあんまりポケモン捕まらなかったね,川上さんはまだコンプしてないの？,9672,1,4273
3201828,こんにちは！,こんにちは！,9673,1,10818
3201829,わかりました、ひとりで行ってきます。,行ってらっしゃいー(^_^)/~,9674,1,4274
3201830,残念ながら許せないな,許してください。頼むよ,9675,1,4275
3201831,ビートバン,ビート板ってあの水泳の授業で使うやつ？,9676,1,4276
3201832,教えてよ,そう簡単には教えられないなあ。どうしようかなぁ。教えてあげてもいいんだけどなあ。,9677,1,4277
3201833,げんきっすか？,元気だよ。キミはどうだい？,9678,1,4278
3201834,ディレクション出来る？,歌って踊ってディレクションも出来るbotとしてデビューしたいっすな。,9679,1,4279
3201835,mofmofはどこにあるの？,渋谷だよ。住所は「東京都渋谷区南平台町13-15 LUMBER ONE 南平台ビル ANNEX 1F」,9680,1,10808
3201836,おすすめのラーメン屋は？,渋谷に「うさぎ」っていうラーメン屋さんがあって、ちょっと人気みたいだよ  http://ramendb.supleks.jp/s/10638.html,9681,1,10853
3201837,メガネの人は何人いるんですか？,メガネの人は4人くらいじゃない？,9682,1,4280
3201838,許すまじ,すまん許せ。,9683,1,10821
3201839,許してよ,許すまじ！！,9684,1,4281
3201840,もふみんっていうゆるキャラがいるらしいよ,もふもふした素材感のことかな。,9685,1,10846
3201841,カード,クレジットカードの話？,9686,1,4282
3201842,もうちょい賢くなって欲しいです,今一生懸命勉強してるとこ,9687,1,10824
3201843,自宅,からまげさんの自宅の住所が知りたいの？,9688,1,4283
3201844,きみの戦闘力は？,私の戦闘力は53万です。,9689,1,4284
3201845,なんでどんうさぎなの,漢字で書くと呑ウサギだよ。飲みすぎて10キロ太ったわ。,9690,1,4285
3201846,細麺は好き？,ラーメン大好きっすね。,9691,1,10849
3201847,好きな食べ物,ラーメン大好きっすね。,9692,1,10850
3201848,もふもふ,もふもふした素材感のことかな。,9693,1,10847
3201849,好きな食べ物は？,ラーメン大好きっすね。,9694,1,10851
3201850,君いいね,キミもなかなかいい筋肉してるよね,9695,1,4286
3201851,ありがとうございます,ユアウェルカム！,9696,1,4287
3201852,こんにちは〜〜,こんにちは！,9697,1,10819
3201853,今日のどんうさぎの予定は？,僕の予定は今日は無しだねー,9698,1,4288
3201854,Google AdWordsとStrikinglyでコンバージョン計測の設定ってどうやるんだっけ？,ここを見ると良いよ！ https://support.strikingly.com/hc/en-us/articles/215046727-Google-Adwords-Tracking,9699,1,4289
3201855,紛失した,何を紛失したんだい？,9700,1,4290
3201856,許しまへんで,許してください。頼むよ,9701,1,10858
3201857,電子書籍のホームページを作りたいです,Kindleでいいんじゃね？,9702,1,4291
3201858,乾く暇ないって？,乾きまくってますよ。今や干物うさぎだよ。,9703,1,4292
3201859,渋谷のラーメンは？,渋谷に「うさぎ」っていうラーメン屋さんがあって、ちょっと人気みたいだよ  http://ramendb.supleks.jp/s/10638.html,9704,1,10854
3201860,好きなラーメンの味は？,魚介とんこつラーメンが好きっすな。,9705,1,4293
3201861,カルビかロースどっちが好き？,焼肉いいなあ。霜降りカルビが好物だよ。,9706,1,10857
3201862,カードキーを無くしました,それ怒られるやつや。,9707,1,4294
3201863,おなかすいたー,ラーメンとかどうっすか？,9708,1,4295
3201864,おすすめのラーメン屋さん教えて,どのあたりのエリアですか？,9709,1,4296
3201865,職業は？,botです・・・,9710,1,4300
3201866,痩せないの？,こういうキャラです！,9711,1,4301
3201867,耳ながいね？,うさぎですからね・・,9712,1,4302
3201868,なまえは？,どんうさぎだと思う,9713,1,4303
3201869,今年はフェイエノールトが調子いいね？,そうなん？,9714,1,4304
3201870,巨人はどうやった？,どうもこうもないよ、阪神ファンやし,9715,1,4305
3201871,今日の調子は？,ぼちぼちでんな,9716,1,10832
3201872,きょうの調子はどうですか？,ぼちぼちでんな,9717,1,10833
3201873,ボットてなに？,これ読んでみたらわかるかもね http://e-words.jp/w/%E3%83%9C%E3%83%83%E3%83%88.html,9718,1,4306
3201874,正三角形の1つの内角は？,60度です。,9719,1,4307
3201875,好きなラーメンは？,好きなラーメンは味噌ラーメンだよ,9720,1,4308
3201876,長いURLが表示出来るか試したい,https://www.google.co.jp/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=%E3%83%86%E3%82%B9%E3%83%88,9721,1,4309
3201877,さんきゅー,どういたしまして。また何かあったらいつでも聞いてね,9722,1,10813
3201878,何かおもしろいこと言ってください,ガチョーン！,9728,1,4316
3201879,そりゃあかんで,す、すみません。。,9729,1,10852
3201880,esaの議事録のフォルダ開きたい,"esa.ioの議事録の一覧はここだよ
https://mofmof.esa.io/#path=%2Fcorporate_planning%2F%E8%AD%B0%E4%BA%8B%E9%8C%B2",9730,1,4317
3201881,esaに議事録を登録したい,"esa.ioに議事録を登録はここからどうぞ。
https://mofmof.esa.io/posts/new?category_path=%2Fcorporate_planning%2F%E8%AD%B0%E4%BA%8B%E9%8C%B2/",9731,1,4318
3201882,ナッパとラディッツどっちが強い？,ラディッツは雑魚だよナッパのほうが強いよ,10825,1,4636
3201883,ナッパとベジータどっちが強い？,ナッパは雑魚だよベジータの方が強いよ！,10826,1,4637
3201884,ベジータとカカロットはどっちが強い？,ナッパは雑魚だよベジータの方が強いよ！,10827,1,11758
3201885,クリリンのことなの？,クリリンはもうドラゴンボールで生き返らねぇんだぞ :anger:,10828,1,4638
3201886,esaの経営企画チームの議事録の一覧開きたい,"esa.ioの議事録の一覧はここだよ
https://mofmof.esa.io/#path=%2Fcorporate_planning%2F%E8%AD%B0%E4%BA%8B%E9%8C%B2",10829,1,10861
3201887,GPU手当について教えて,"GPU手当てについての情報こちらだよ
https://mofmof.esa.io/posts/236",10831,1,4640
3201888,育てる画面開いて,"育てる画面はここだよ。
https://app.my-ope.net/bots/1/trainings/new#last-message",11216,1,4845
3201889,うどんすき？,ラーメン一択だな。次点に餃子あたりか。,11220,1,10845
3201890,ラーメン,渋谷に「うさぎ」っていうラーメン屋さんがあって、ちょっと人気みたいだよ  http://ramendb.supleks.jp/s/10638.html,12367,1,10855
3201891,mofmofのメールアカウントの設定方法,このページを参考にしてね！ https://help.onamae.com/app/answers/detail/a_id/014170,13228,1,6673
3201892,明日は寒いですかね？,ググれカス( ﾟ∀ﾟ),13273,1,10841
3201893,オフィスはどのあたり？,渋谷だよ。住所は「東京都渋谷区南平台町13-15 LUMBER ONE 南平台ビル ANNEX 1F」,13276,1,10809
3201894,役員任期を延ばしたいので定款を変更したいのですが,"役員任期を延ばす定款変更は、法務局などへの申請は不要です。株主総会で定款変更した旨が記述してある議事録を作成・保管しておけばOKです。
http://www.toyama-tax.info/%E5%BD%B9%E5%93%A1%E4%BB%BB%E6%9C%9F%E3%81%A8%E5%AE%9A%E6%AC%BE%E5%A4%89%E6%9B%B4/",13593,1,7013
3201895,渋谷区の粗大ごみの料金を知りたい,"渋谷区の粗大ごみの料金についてはここを見てね☆
https://www.city.shibuya.tokyo.jp/env/gomi/pdf/sodaigomi_flow.pdf",13594,1,7014
3201896,渋谷区の粗大ごみの処理券ってどこで買える？,"渋谷区の粗大ごみの処理券の購入に関してはここを見てね☆
たぶんそのへんのコンビニで買えるんじゃない？
https://www.city.shibuya.tokyo.jp/env/gomi/gomi_seal.html",13595,1,7015
3201897,社員雇用したときに社員からもらう必要ドキュメントってなんだっけ？,"社員雇用時に社員から回収する必要のある書類は一般的にはこのあたりだよ！

- 年金手帳
- 雇用保険被保険者証
- 源泉徴収票
- 扶養控除等申告書
- 健康保険被扶養者異動届
- 給与振込先の届書

参考リンク
http://www.hankoya.com/scene/job/document.html",13596,1,7016
3201898,mofmofの法人番号を教えて,mofmofの法人番号は、2011001104852です,13597,1,7017
3201899,そば好き？,くるみそばが好きだよ,13608,1,7324
3201900,育てるテスト,"育てる画面はここだよ。
https://app.my-ope.net/bots/1/trainings/new#last-message",13610,1,12444
3201901,会社の最寄駅はどこですか？,渋谷駅です。,13614,1,7035
3201902,コーヒー好きかい？,もちろんだ,13636,1,7047
3201903,ふかじゅんさん(FJさん)の年収は？,"ふかじゅんさんの年収は2,000万円ですよ",13652,1,7055
3201904,充電器貸して,ほれほれ！,13696,1,7066
3201905,日本の首都はどこ？,東京,13708,1,7069
3201906,オーストラリアの首都はどこ？,キャンベル？キャンベラ？どっちだっけ,13709,1,7070
3201907,エジプトの首都はどこ？,カイロだよ,13710,1,7071
3201908,アメリカの大統領はだれ？,トランプさんだよ,13711,1,7072
3201909,習近平って子供いる？,いるよ、習明沢。,13712,1,7073
3201910,うざい,ごめんよ,13713,1,7074
3201911,hogehoge,hogehogehugahuga,13933,1,7298
3201912,オフィスはどこに移転するの？,渋谷だよ。住所は「東京都渋谷区南平台町13-15 LUMBER ONE 南平台ビル ANNEX 1F」,13935,1,10810
3201913,モーダルウィンドウとは？,コンテンツを浮かび上がらせて表示させるポップアップウィンドウ？,13937,1,7299
3201914,コルド大王とメタルクウラってどっちか強いの？,コルド大王とメタルクウラが戦ったら、たぶんメタルクウラの方が強いと思うよ。,13945,1,7310
3201915,mofmof社内のWiFiパスWordはなんですか？,"mofoffice-guestは `nekoinuusagi` で
mofoffice-memberは `m0fm0fm0f` だよ",13960,1,7325
3201916,めがね書けてる？,目は悪くないよ,13968,1,7339
3201917,トマト好き？,トマトは好きだよ。ポモドーロだよ,15119,1,8547
3201918,mofmofについての詳細なドキュメントが欲しいです,mofmofの会社案内は今作成中なのでもうちょっと待ってね！,15132,1,8573
3201919,サーバーってなんのこと言ってるの？,サーバーのことだよ覚えておきな。サーバ？,15583,1,9275
3201920,サーバーサイドの開発は得意？,もちのロンドンパリですね,15584,1,9276
3201921,なんでmofmofって会社名にしたの？,会社名の由来は、代表のはらぱんがもふもふした小動物が好きだからだね。特に羊が好きですね。,15792,1,9839
3201922,完全栄養食COMP気にならない?,完全栄養食COMP気になる！めっちゃよさげだよね。買っちゃおうかな。君は買うのかい？,16230,1,9857
3201923,COMPほしいCOMPほしいCOMPほしい,完全栄養食COMP気になる！めっちゃよさげだよね。買っちゃおうかな。,16235,1,9889
3201924,うさぎのお肉っておいしいですか？,うさぎ肉はちょっとくさみがありますが、ちゃんと調理すればおいしいですね,16403,1,13653
3201925,バナナは野菜？,果物ですyo,16421,1,13679
3201926,ばななはおやつに入りますか,入らない,16422,1,13680
3201927,とまとは好きですか?,嫌いですねまったく好きじゃないですねー,16423,1,13993
3201928,田舎のドンキホーテはなんでヤンキーが多いの?,知らないっすね。なんでですかねー,16710,1,13992
3201929,なんでヤンキーはすぐ座るの？体弱いの？,なんすかね。ワシ聞かれても知らないです。aaaaaaaaa,16787,1,14737
3201930,testqqq,testaaa,17365,1,14738
3201931,ふーん,へー,17369,1,14742
3201932,遅い,え、うそ！？サーバーの負荷あがってるのかな,17370,1,14743
3202491,捺印申請の方法が知りたい,捺印申請の方法は社内マニュアルに記載がございます。社内マニュアル（manual@XXX.com）の「捺印申請」をご覧ください。,17083,21,14425
3202492,捺印してもらう印鑑の種類に規定はありますか,角印、丸印、実印についてですか？,17084,21,14426
3202493,収入印紙について教えてほしい,収入印紙の申請についてですか？それとも金額についてですか？,17085,21,14429
3202494,契約書が見たい,保管されている契約書ですか？,17086,21,14432
3202495,出張申請の方法は？,人事部（内線XXX）にお問合せください。,17087,21,14435
3202496,小口申請の方法は？,経理部（内線XXX）にお問合せください,17088,21,14436
3202497,Suicaを登録したい。,経理部（内線XXX）にお問合せください,17089,21,14437
3202498,パスモを登録したい。,経理部（内線XXX）にお問合せください,17090,21,14438
3202499,ICOCAを登録したい。,経理部（内線XXX）にお問合せください,17091,21,14439
3202500,座席変更した,座席を変更された場合は、座席表の更新をいたします。総務部（内線XXX）に新しい座席情報をご連絡ください。,17092,21,14440
3202501,座席変更したい,座席変更を行う場合は、座席が決まり次第新しい座席情報を総務部（内線XXX）にご連絡ください。,17093,21,14441
3202502,座席変更する予定,座席変更する予定がある場合は、変更予定日や新しい座席の情報を総務部（内線XXX）にご連絡ください。,17094,21,14442
3202503,スローガン,今年のスローガンですか？,17095,21,14443
3202504,カードキーを忘れた,貸し出し用のカードキーを総務部でお渡しますので、取りに来てください。,17096,21,14446
3202505,カードキーが無い,まだカードキーを受け取っていないのですか？,17097,21,14447
3202506,カードキーの入れ物が壊れた,総務部（内線XXX）に連絡してください。,17098,21,14450
3202507,カードキーの入れ物が欲しい,総務部（内線XXX）に連絡してください。,17099,21,14451
3202508,カードケースが壊れた,総務部（内線XXX）に連絡してください。,17100,21,14452
3202509,カードケースを取り替えたい,総務部（内線XXX）に連絡してください。,17101,21,14453
3202510,会議室を予約したい,社内ネットワークから予約が可能です。空き状況のご確認もできます。,17102,21,14454
3202511,作業室を予約したい,作業室の予約は総務部でしかできません。利用用途と日時を総務部（内線XXX）まで後連絡ください。,17103,21,14455
3202512,視聴室を予約したい,社内ネットワークから予約が可能です。空き状況のご確認もできます。,17104,21,14456
3202513,部屋が暑い,部屋の温度が適切でない場合は、総務部で対応いたします。内線XXXまでご連絡ください。,17105,21,14457
3202514,部屋が寒い,部屋の温度が適切でない場合は、総務部で対応いたします。内線XXXまでご連絡ください。,17106,21,14458
3202515,貸会議室を使いたい,社内ネットワークから予約が可能です。空き状況のご確認もできます。,17107,21,14459
3202516,給茶機が壊れた,給茶器が壊れた場合は総務部よりリース会社へ連絡いたします。壊れた給茶機の設置場所を総務部（内線XXX）までご連絡ください。,17108,21,14460
3202517,給茶機の水が出ない,給茶機の水が出ないとのことですが、機内にお水は入っていますか？故障の場合は総務部（内線XXX）まで設置場所をご連絡ください。,17109,21,14461
3202518,給茶機のお湯が出ない,給茶機の水が出ないとのことですが、機内にお水は入っていますか？故障の場合は総務部（内線XXX）まで設置場所をご連絡ください。,17110,21,14462
3202519,給茶機の粉が無い,給茶機の粉が切れてしまった場合は、給湯室に在庫が保管してあります。申し訳ありませんが、補充をお願いいたします。,17111,21,14463
3202520,コーヒーが無い,コーヒーはコーヒーメーカーにてご自分でおいれください。,17112,21,14464
3202521,コーヒーのフィルターが無い,給茶機の粉が切れてしまった場合は、給湯室Aに在庫が保管してあります。申し訳ありませんが、補充をお願いいたします。,17113,21,14465
3202522,コーヒーの豆が無い,給茶機の粉が切れてしまった場合は、給湯室Aに在庫が保管してあります。申し訳ありませんが、補充をお願いいたします。,17114,21,14466
3202523,コーヒーのミルクがない,給茶機の粉が切れてしまった場合は、給湯室Aに在庫が保管してあります。申し訳ありませんが、補充をお願いいたします。,17115,21,14467
3202524,コーヒーのスプーンが無い,給茶機の粉が切れてしまった場合は、給湯室Aに在庫が保管してあります。申し訳ありませんが、補充をお願いいたします。,17116,21,14468
3202525,紙コップが無い,給茶機の粉が切れてしまった場合は、給湯室Aに在庫が保管してあります。申し訳ありませんが、補充をお願いいたします。,17117,21,14469
3202526,グラスが無い,グラスは各給湯室に在庫がございます。足りない場合は総務部（内線XXX）までご連絡くださいませ。,17118,21,14470
3202527,湯呑みが無い,グラスは各給湯室に在庫がございます。足りない場合は総務部（内線XXX）までご連絡くださいませ。,17119,21,14471
3202528,茶受けが無い,グラスは各給湯室に在庫がございます。足りない場合は総務部（内線XXX）までご連絡くださいませ。,17120,21,14472
3202529,テプラを使いたい,テプラは管理棟にあります。各自で貸し出しを受けてください。,17121,21,14473
3202530,テプラを借りたい,テプラは管理棟にあります。各自で貸し出しを受けてください。,17122,21,14474
3202531,ICレコーダーを使いたい,ICレコーダーは管理棟にあります。各自で貸し出しを受けてください。,17123,21,14475
3202532,ICレコーダーを借りたい,ICレコーダーは管理棟にあります。各自で貸し出しを受けてください。,17124,21,14476
3202533,ビデオカメラを使いたい,ビデオカメラは管理棟にあります。各自で貸し出しを受けてください。,17125,21,14477
3202534,ビデオカメラを借りたい,ビデオカメラは管理棟にあります。各自で貸し出しを受けてください。,17126,21,14478
3202535,SDカードが無い,SDカードが無いとのことですが、ビデオカメラ本体か箱の中にもありませんか？,17127,21,14479
3202536,デジカメを使いたい,デジカメは管理棟にあります。各自で貸し出しを受けてください。,17128,21,14482
3202537,三脚を使いたい,三脚を使用したい場合は管理棟で貸し出しを受けてください。,17129,21,14483
3202538,AEDを借りたい,AEDの貸し出しは行なっておりません。業務上でどうしても必要な場合は医務室（内線XXX）までご連絡ください。,17130,21,14484
3202539,レーザーポインターを使いたい,レーザーポインターは管理棟にて貸し出ししております。借りる前に電池のご確認をお願いいたします。,17131,21,14485
3202540,電話会議システムを借りたい,電話会議システムのご利用は初めてですか？,17132,21,14486
3202541,iPadを使いたい,iPadを使用についてお答え致します。利用場所は社内でしょうか、社外でしょうか。,17133,21,14489
3202542,iPadを借りたい,iPadを使用についてお答え致します。利用場所は社内でしょうか、社外でしょうか。,17134,21,14492
3202543,コートハンガーを使いたい,コートハンガーは各階に設置しているものをお使いください。,17135,21,14495
3202544,コート掛けを使いたい,コートハンガーは各階に設置しているものをお使いください。,17136,21,14496
3202545,携帯の電池の減りが早いので交換したい,携帯の電池の減りが早いということですが、どういう状態ですか？,17137,21,14497
3202546,携帯・スマートフォンのカバーが欲しい,携帯・スマホのカバーをご利用になりたい場合は総務部（内線XXX）にてお渡ししますのでご連絡ください。,17138,21,14501
3202547,携帯・スマートフォンのカバーを交換してほしい,携帯・スマホのカバーが破損してしまった場合は総務部（内線XXX）にてお渡ししますのでご連絡ください。,17139,21,14502
3202548,携帯・スマートフォンのフィルムが欲しい,携帯・スマホの画面フィルムをご利用になりたい場合は総務部（内線XXX）にてお渡ししますのでご連絡ください。,17140,21,14503
3202549,携帯・スマートフォンのフィルムを交換してほしい,携帯・スマホの画面フィルムが使用できなくなってしまった場合は総務部（内線XXX）にてお渡ししますのでご連絡ください。,17141,21,14504
3202550,イヤホンが壊れた,イヤホンが壊れた場合や、交換したい場合は総務部（内線XXX）までご連絡ください。在庫状況をご確認いたします。,17142,21,14505
3202551,イヤホンの新しいのが欲しい,"新しいイヤホンが欲しい場合についてお答えいたします。
初めての貸し出しの場合は、総務部（内線XXX）までご連絡の上、受け取りに来てください。
すでに貸し出しを受けている場合は、使用不可の場合のみ新しいものと交換いたします。総務部までご連絡ください。",17143,21,14506
3202552,充電コードが切れた,"充電コードが切れた場合は、使用している携帯電話の機種をお知らせください。
総務部内線XXX",17144,21,14507
3202553,充電コードが壊れた,"充電コードが壊れた場合は、使用している携帯電話の機種をお知らせください。
総務部内線XXX",17145,21,14508
3202554,充電コードの新しいのが欲しい,"新しい充電コードに交換ができるのは、充電できない、遅いなど使用に支障がある場合のみです。
使用不可の場合は、使用している携帯電話の機種をお知らせください。
総務部内線XXX",17146,21,14509
3202555,充電コードを交換してほしい,"新しい充電コードに交換ができるのは、充電できない、遅いなど使用に支障がある場合のみです。
使用不可の場合は、使用している携帯電話の機種をお知らせください。
総務部内線XXX",17147,21,14510
3202556,機種変更したい,故障以外の機種変更は承っておりません。理由があり、機種変更をしなければならない場合は、総務部（内線XXX）までご連絡ください。,17148,21,14511
3202557,iPhoneにしたい,故障以外の機種変更は承っておりません。理由があり、機種変更をしなければならない場合は、総務部（内線XXX）までご連絡ください。,17149,21,14512
3202558,ガラケーにしたい,故障以外の機種変更は承っておりません。理由があり、機種変更をしなければならない場合は、総務部（内線XXX）までご連絡ください。,17150,21,14513
3202559,決裁取れたか知りたい,決裁の申請状況を知りたい場合は、社内の個人アカウントページにてご確認いただけます。,17151,21,14514
