id,question,answer,question_answer_id,bot_id,
5713035,レーザープリンターーで印刷する際の、余白を調整したい,"「レーザープリンターで印刷する際の、余白を調整したい」についてだね。
ちょっと調べるから待っててね…

「ExcelやWordデータの場合は、[ページレイアウト]タブから用紙の余白設定を変更してください。
PDFデータはカスタム倍率の数値を100％以下に変更して、余白を広げることができます。
余白を作らない[フチなし印刷]はできませんのでご注意ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31766,25,
5713036,複合機が故障した,"「複合機が故障した」についてだね。
ちょっと調べるから待っててね…

「Canonプリンター/複合機の修理が必要な場合は、以下を確認ください。

保守契約に加入している機器は、本体に修理サポートの連絡先電話番号シールが貼られています。
機種名と機械IDを控えた上で、カスタマーセンターまでご連絡ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31767,25,
5713037,レーザープリンターーが故障した,"「レーザープリンターが故障した」についてだね。
ちょっと調べるから待っててね…

「Canonプリンター/複合機の修理が必要な場合は、以下を確認ください。

保守契約に加入している機器は、本体に修理サポートの連絡先電話番号シールが貼られています。
機種名と機械IDを控えた上で、カスタマーセンターまでご連絡ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31768,25,
5713038,プリンタの[ポートNo.]を知りたい,"「プリンタの[ポート番号]を知りたい」についてだね。
ちょっと調べるから待っててね…

「MOSSNETに掲載の以下マニュアルを参照願います。

▼プリンター/複合機設定手順　[プリンターポート一覧表]
http://www.home.sammy.co.jp/manual_faq/manual_joho_kikaku05/20150128-01.html　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31769,25,
5713039,支店のFAXを他の支店でも見れるようにしたい,"「支店のFAXを他の支店でも見れるようにしたい」についてだね。
ちょっと調べるから待っててね…

「受信したFAXを印刷せず、ストレージにPDF保存することで内容を共有することができます。複合機の設定変更が発生しますので、一度総務部へご相談ください。
情報企画部でも内容を調整のうえ、作業を実施いたします。
ご不明な点がございましたらホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31770,25,
5713040,FAXが受信されているかの確認方法を知りたい,"「FAXが受信されているかの確認方法を知りたい」についてだね。
ちょっと調べるから待っててね…

「▼手順
1.プリンタ本体ボタン[状況確認／中止]を押します
2.［受信］→［ジョブ履歴］をタップします
3.ドロップダウンリストを押して、［ファクス］を選択すると、履歴リストが表示されます　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31771,25,
5713041,手差し印刷ができない,"「手差し印刷ができない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31772,25,
5713042,PDFが印刷できず、エラーが表示される,"「PDFが印刷できず、エラーが表示される」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31773,25,
5713043,印刷する時、意図しないレイアウトで印刷されてしまう,"「印刷する時、意図しないレイアウトで印刷されてしまう」についてだね。
ちょっと調べるから待っててね…

「印刷時にプリンター設定・印刷設定を必ずご確認ください。Excelデータは1ファイルごとに印刷設定を保持します。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31775,25,
5713044,ICカード認証でエラーが起きる,"「ICカード認証でエラーが起きる」についてだね。
ちょっと調べるから待っててね…

「情報企画部にて対応方法を検討いたします。お手数おかけしますが、以下を確認の上、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp

また、一時的ではありますが、複合機本体でキーボード認証を利用してログインすることも可能です。

1.複合機の画面から[キーボード認証]ボタンをタッチ
2.ユーザ名：社員番号、パスワード：PCログイン時のパスワードを入力し、[ログイン]ボタンをタッチしてください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31776,25,
5713045,印刷したい複合機が一覧から見つから無い,"「印刷したい複合機が一覧から見つから無い」についてだね。
ちょっと調べるから待っててね…

「複数のドライバーが一つのアイコンにまとまっている可能性があります。
同じドライバー・同じポートが設定されているものはグループ化されているため、右クリックし、[通常使うプリンターに設定]からドライバーを探してみくてください。
見つからない場合は、情報企画部ホットラインまでご連絡ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31777,25,
5713046,カラーで印刷したジョブを、複合機の操作でモノクロ印刷したい,"「カラーで印刷したジョブを、複合機の操作でモノクロ印刷したい」についてだね。
ちょっと調べるから待っててね…

「複合機/プリンターからの印刷物を常に白黒印刷にする場合は、プリンタードライバー上の設定を[白黒印刷]にすることで可能です。

1.お使いのプリンタードライバーのプロパティを開く
2.全般　タブを開く
3.基本設定　をクリック
4.カラーモード　を白黒印刷に変更する
5.適用　をクリックし、　OKをクリック　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31778,25,
5713047,レーザープリンターーのトナーが切れた,"「レーザープリンターのトナーが切れた」についてだね。
ちょっと調べるから待っててね…

「レーザープリンターのトナーは各所属部門で購入いただいております。
キヤノンオフィス向け通販サイト[コレモール]などを通じて機種に合ったトナーをご購入いただくようお願いいたします。
キヤノンビジネスオンラインのアカウントは各部門で所有していただいておりますが、アカウント情報が分からなくなったなどの場合は営業を通じてお調べいたしますのでホットラインまでご相談ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31779,25,
5713048,レーザー/複合機を移動したい,"「レーザー/複合機を移動したい」についてだね。
ちょっと調べるから待っててね…

「レーザープリンター/複合機を別の場所へ移動させたい場合は、拠点によって管理部門が統括していることがありますので、各所属部門の業務GR・管理部へもご相談いただくようお願いいたします。
また、複合機を移動させる場合は、併せて総務部へご相談いただくようお願いいたします。

事前に下記の点をご確認・ご対応いただくようお願いいたします。
1.移動先の設置場所に有線LANケーブルはあるか（通信できるか）
2.いつ頃移動させるか
3.サミーワークフロー[インフラその他申請]にてプリンター移設の申請を上げる　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31780,25,
5713049,ドットプリンターーで送り状の連続印刷ができない,"「ドットプリンターで送り状の連続印刷ができない」についてだね。
ちょっと調べるから待っててね…

「宅配将軍の印刷設定を再設定してみてください。

宅配将軍にて、登録されているプリンターの設定をリセットし、再度選びなおします。
1.宅配将軍ログイン＞メンテナンス＞オプション
2.プリンタ名項目にて、一度別のプリンター名を選択し[登録]をクリック
3.各ラインの用紙サイズ設定を求められるが、そのまま設定せずOKをクリック→リセット完了

再度メンテナンス＞オプションを開き、プリンタ名項目にて正しいプリンタ名を選択し[登録]をクリック
【用紙サイズ**を選択してください】
1.ユーザー定義用紙タブにて該当するライン名を選択
2.レイアウトタブ＞[詳細設定]をクリック→用紙サイズのプルダウンより該当するライン名を選択
3.用紙/品質タブ＞[詳細設定]をクリック→用紙サイズのプルダウンより該当するライン名を選択
※指定されたラインぶん行う　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31781,25,
5713050,送り状印刷の印字がずれる,"「送り状印刷の印字がずれる」についてだね。
ちょっと調べるから待っててね…

「送り状印刷の印字がずれる場合、用紙設定を変更することで改善する可能性があります。

1.コントロールパネルから[デバイスとプリンター]を開き、いずれかのプリンタードライバーを選択したらツールバーの[プリントサーバープロパティ]を開いてください。
2.[用紙]タブが表示されているため、リストの一覧から対象の宅配業者を選択し、送り状の用紙サイズ（幅×高さ）を実物の送り状と合わせて調整してください。
24ライン：佐川急便
27ライン：ヤマト
30ライン：日本通運　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31782,25,
5713051,製本印刷をしたい,"「製本印刷をしたい」についてだね。
ちょっと調べるから待っててね…

「製本印刷は4ページ以上のデータファイルでないと印刷ができません。また、製本印刷が選択可能な複合機でのみ印刷が行えます。レーザープリンターでは印刷できませんのでご注意ください。

印刷時にプリンタープロパティを開き、下記の設定を変更してください。
[基本設定]タブが表示されているので、[片面/両面/製本]のドロップダウンから[製本印刷]を選択し、OKをクリックします。
印刷をお試しください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31783,25,
5713052,印刷ジョブを選択して印刷実行してもなにも印刷されない,"「印刷ジョブを選択して印刷実行してもなにも印刷されない」についてだね。
ちょっと調べるから待っててね…

「プリンター/複合機に印刷ジョブが届いているにも関わらず印刷できない場合は、プリンタードライバーの設定が正しくない可能性があります。
拠点によって設定が異なりますので、
お手数ですが、MOSSNETに掲載の以下マニュアルを参照願います。

▼プリンター/複合機設定手順
http://www.home.sammy.co.jp/manual_faq/manual_joho_kikaku05/20150128-01.html　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31784,25,
5713053,フチなし印刷をしたい,"「フチなし印刷をしたい」についてだね。
ちょっと調べるから待っててね…

「申し訳ございませんが、複合機およびレーザープリンターでは、余白のフチなし印刷を行うことができません。
仕上がりサイズより大きめの用紙に印刷し、余白をカットするなどの対応を行っていただくようお願いいたします。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31785,25,
5713054,プリンターードライバーの名前を変更したい,"「プリンタードライバーの名前を変更したい」についてだね。
ちょっと調べるから待っててね…

「プリンタードライバーの名前を変更したい場合は、下記をご確認ください。

◆Windows10の場合
　1.スタート＞設定＞デバイス＞プリンターとスキャナーを開きます
　2.名称を変更したいドライバーを選択し、[管理]ボタンをクリックします
　3.[プリンタープロパティ]ボタンをクリックします
　4.全般タブに現在のプリンタードライバー名称が表示されているため、名称を変更してOKをクリックしてください
　5.一覧に戻ると、プリンタードライバーの名称が変更されています

◆Windows7の場合
　1.スタート＞コントロールパネル＞デバイスとプリンターを開きます
　2.名称を変更したいドライバー上で右クリックし、[プリンターのプロパティ]をクリックします
　3.全般タブに現在のプリンタードライバー名称が表示されているため、名称を変更してOKをクリックしてください
　4.一覧に戻ると、プリンタードライバーの名称が変更されています　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31786,25,
5713055,特定のExcel・PDFファイルなどが印刷できない,"「特定のExcel・PDFファイルなどが印刷できない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31787,25,
5713056,スキャンしたデータを文字や表として認識させたい,"「スキャンしたデータを文字や表として認識させたい」についてだね。
ちょっと調べるから待っててね…

「複合機でスキャンをする際に、保存するファイル形式を選択できます。その選択画面で[OCR]機能がオンになっていれば文字として認識させたデータを作成することができます。

ただし、OCR自動認識の文字変換精度は正確ではありませんのでご注意ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31788,25,
5713057,新しい用紙設定を登録したい,"「新しい用紙設定を登録したい」についてだね。
ちょっと調べるから待っててね…

「1.コントロールパネルから[デバイスとプリンター]を開き、対象のプリンタードライバー上で右クリックし[印刷設定]を開いてください。

2.[ページ設定]タブを開き、画面下部の[ユーザー設定用紙]をクリックします
3.用紙名と用紙サイズにそれぞれ任意の情報を入力し、[登録]をクリックします
4.印刷する際に用紙サイズを作成した名称の用紙設定に変更して印刷をお試しください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31789,25,
5713058,封筒印刷をしたい,"「封筒印刷をしたい」についてだね。
ちょっと調べるから待っててね…

「印刷したい封筒サイズを確認してください。
長4封筒（90×205ｍｍ）などは複合機/レーザープリンターなどが印刷できないサイズとなっている可能性があります。

長3封筒などは印刷時の用紙設定で選択することができます。
封筒は手差しトレイに配置し、印刷時の給紙設定・用紙設定をよくご確認のうえ印刷をお試しください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31790,25,
5713059,印刷すると文字化けする,"「印刷すると文字化けする」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31791,25,
5713060,ドットプリンターーに印刷ジョブを送ることができない,"「ドットプリンターに印刷ジョブを送ることができない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31792,25,
5713061,ドットプリンターーのプリンターードライバーをインストールしてほしい,"「ドットプリンターのプリンタードライバーをインストールしてほしい」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31793,25,
5713062,ドットプリンターーが起動しなくなってしまった,"「ドットプリンターが起動しなくなってしまった」についてだね。
ちょっと調べるから待っててね…

「EPSON（ドットプリンター）の修理依頼が必要な場合は、以下をご確認ください。
■出張修理の場合
1.エプソンサービスコールセンターに電話（050-3155-8600）
2.故障内容をTELやFAXで連絡し見積もり依頼を行う
【修理費用】
基本料１万円+技術料金１万円+部品代α円
（出張してもらうだけで　２万円かかります）
3.見積もり検討後、修理か購入かを判断する

■持ち込み修理の場合
1.近くのエプソン修理センターに電話
2.故障内容を連絡し見積もり依頼を行う
3.見積もりの連絡（FAX）が来るので、修理か購入を判断し、修理の場合はプリンターを発送する
（故障内容、連絡先、担当者名、請求書送付先を明記）

EPSON修理センター　※最寄りの修理センターへご連絡ください。
http://www.epson.jp/support/shuri/madoguchi/　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31794,25,
5713063,レーザープリンターーでSimNOTSのタグシール印刷をしたい,"「レーザープリンターでSimNOTSのタグシール印刷をしたい」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31795,25,
5713064,レーザープリンターーの設定画面の一部がグレーアウトしており、手順書通りに設定できない,"「レーザープリンターの設定画面の一部がグレーアウトしており、手順書通りに設定できない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31796,25,
5713065,レーザープリンターーを追加したい,"「レーザープリンターを追加したい」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31797,25,
5713066,レーザープリンターーを一時的に借りたい,"「レーザープリンターを一時的に借りたい」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31798,25,
5713067,レーザープリンターが故障た,"「レーザープリンターが壊れた」についてだね。
ちょっと調べるから待っててね…

「Canonプリンター/複合機の修理が必要な場合は、以下を確認ください。

保守契約に加入している機器は、本体に修理サポートの連絡先電話番号シールが貼られています。
機種名と機械IDを控えた上で、カスタマーセンターまでご連絡ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31799,25,
5713068,レーザープリンターーでエラーが発生し、印刷できなくなった,"「レーザープリンターでエラーが発生し、印刷できなくなった」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31800,25,
5713069,保守サポートが切れたレーザープリンターーが故障したため、キャノンに修理対応を依頼したい,"「保守サポートが切れたレーザープリンターが故障したため、キャノンに修理対応を依頼したい」についてだね。
ちょっと調べるから待っててね…

「Canonプリンター/複合機の修理が必要な場合は、以下を確認ください。

保守契約に加入している機器は、本体に修理サポートの連絡先電話番号シールが貼られています。
機種名と機械IDを控えた上で、カスタマーセンターまでご連絡ください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31801,25,
5713070,レーザープリンターーのトナーカートリッジの購入方法や決裁方法について知りたい,"「レーザープリンターのトナーカートリッジの購入方法や決裁方法について知りたい」についてだね。
ちょっと調べるから待っててね…

「レーザープリンターのトナーは各所属部門で購入いただいております。
キヤノンオフィス向け通販サイト[コレモール]などを通じて機種に合ったトナーをご購入いただくようお願いいたします。
キヤノンビジネスオンラインのアカウントは各部門で所有していただいておりますが、アカウント情報が分からなくなったなどの場合は営業を通じてお調べいたしますのでホットラインまでご相談ください。
　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31802,25,
5713071,NS4からレーザープリンターーへ印刷ジョブが飛ばない,"「NS4からレーザープリンターへ印刷ジョブが飛ばない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31803,25,
5713072,レーザープリンターーを購入したい,"「レーザープリンターを購入したい」についてだね。
ちょっと調べるから待っててね…

「レーザープリンターを新たに購入したい場合は、ご希望の要件・導入時期などを検討していただいたうえで、一度情報企画部までご相談ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31804,25,
5713073,レーザープリンターーのICカード認証手順がわからない,"「レーザープリンターのICカード認証手順がわからない」についてだね。
ちょっと調べるから待っててね…

「▼手順
1.レーザープリンターの本体にある、オンラインのボタンが点灯していることをご確認ください。
2.液晶画面上に[カードをかざしてください]と表示されていることを確認し、ICカードリーダーに社員証をかざしてください。
3.正常に認証できた場合、印刷ジョブの一覧が表示されます。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31805,25,
5713074,今まで利用できていた、手形スキャナが使えなくなった,"「今まで利用できていた、手形スキャナが使えなくなった」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31806,25,
5713075,手形スキャナの初期設定を行っているが、スキャナー選択画面でフリーズしてしまう,"「手形スキャナの初期設定を行っているが、スキャナー選択画面でフリーズしてしまう」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31807,25,
5713076,パソコンが手形スキャナーを認識しない,"「PCが手形スキャナーを認識しない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31808,25,
5713077,名刺ファイリングOCRのデータのバックアップ方法がわからない,"「名刺ファイリングOCRのデータのバックアップ方法がわからない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31809,25,
5713078,名刺ファイリングOCRで見たい名刺データがどこにあるのか忘れてしまった,"「名刺ファイリングOCRで見たい名刺データがどこにあるのか忘れてしまった」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31810,25,
5713079,名刺ファイリングOCRの名刺データを他の人と共有したい,"「名刺ファイリングOCRの名刺データを他の人と共有したい」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、ホットラインまでご連絡ください。
■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31811,25,
5713080,プリンターー/複合機の設定方法を教えてほしい,"「プリンター/複合機の設定方法を教えてほしい」についてだね。
ちょっと調べるから待っててね…

「
MOSSNETに掲載の以下マニュアルを参照願います。

▼プリンター/複合機設定手順
http://www.home.sammy.co.jp/manual_faq/manual_joho_kikaku05/20150128-01.html　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31812,25,
5713081,プリンターー/複合機のIC認証ができない,"「プリンター/複合機のIC認証ができない」についてだね。
ちょっと調べるから待っててね…

「情報企画部にて対応方法を検討いたします。お手数おかけしますが、以下を確認の上、ホットラインまでご連絡ください。

■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp

また、一時的ではありますが、複合機本体でキーボード認証を利用してログインすることも可能です。

1 複合機の画面から[キーボード認証]ボタンをタッチ
2 ユーザ名：社員番号、パスワード：PCログイン時のパスワードを入力し、[ログイン]ボタンをタッチしてください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31813,25,
5713082,プリンターー/複合機で印刷ジョブが消える,"「プリンター/複合機で印刷ジョブが消える」についてだね。
ちょっと調べるから待っててね…

「プリンター/複合機側で印刷物が選択できない場合、本体の情報が取得できていない可能性があります。
お手数ですが、MOSSNETに掲載の以下マニュアルを参照願います。

▼プリンター/複合機設定手順
http://www.home.sammy.co.jp/manual_faq/manual_joho_kikaku05/20150128-01.html

ご不明点等ございましたら、情報企画部ホットラインまでお問合せください。

■情報企画部ホットライン■
外線：03-5950-4650、内線：811-32777
メール：hotline@home.sammy.co.jp　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31814,25,
5713083,社員証を忘れてしまった為、プリンターー/複合機のIC認証が行えない,"「社員証を忘れてしまった為、プリンター/複合機のIC認証が行えない」についてだね。
ちょっと調べるから待っててね…

「▼手順
1.複合機の画面から[キーボード認証]ボタンをタッチ
2.ユーザ名：社員番号、パスワード：PCログイン時のパスワードを入力し、[ログイン]ボタンをタッチしてください。　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31815,25,
5713084,ステープル（ホチキス止め）印刷ができない,"「ステープル（ホチキス止め）印刷ができない」についてだね。
ちょっと調べるから待っててね…

「フィニッシャー機能を使い、ステープル印刷ができない場合、プリンタードライバーの設定が、正しくステープル印刷になっているか、ご確認ください。
[ホチキス+ソート]や[ホチキス+グループ]が選択できない場合、デバイス情報の取得が行われていない可能性があります。
その場合は、以下の手順で[デバイス情報の取得]を実施してください。

1.プリンタードライバーのプロパティを開く
2.[デバイスの設定]タブを開く
3.デバイス情報取得　をクリック
4.[デバイス情報を取得しました。]というメッセージを確認
5.適用　をクリック　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31816,25,
5713085,ドットプリンターーの紙送りが悪くなってきた,"「ドットプリンターの紙送りが悪くなってきた」についてだね。
ちょっと調べるから待っててね…

「ドットプリンターは長く使っていると、ゴムローラーの部分にインクの残りカスなどが付着し滑りやすくなります。

下記のマニュアルを参照の上、定期的に掃除をしてください。
http://www.home.sammy.co.jp/manual_faq/manual_joho_kikaku05/manual_printer_dot.pdf　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31817,25,
5713086,プリンターー/複合機で、印刷できない,"「プリンター/複合機で、印刷できない」についてだね。
ちょっと調べるから待っててね…

「お手数おかけしますが、プリンターの設定をご確認ください。

▼プリンター/複合機設定手順
http://www.home.sammy.co.jp/manual_faq/manual_joho_kikaku05/20150128-01.html　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31818,25,
5713087,EPSON（主にドットプリンターー）の修理依頼方法を教えてほしい,"「EPSON（主にドットプリンター）の修理依頼方法を教えてほしい」についてだね。
ちょっと調べるから待っててね…

「EPSON（ドットプリンター）の修理依頼が必要な場合は、以下をご確認ください。
■出張修理の場合
1.エプソンサービスコールセンターに電話（050-3155-8600）
2.故障内容をTELやFAXで連絡し見積もり依頼を行う
【修理費用】
基本料１万円+技術料金１万円+部品代α円
（出張してもらうだけで　２万円かかります）
3.見積もり検討後、修理か購入かを判断する

■持ち込み修理の場合
1.近くのエプソン修理センターに電話
2.故障内容を連絡し見積もり依頼を行う
3.見積もりの連絡（FAX）が来るので、修理か購入を判断し、修理の場合はプリンターを発送する
（故障内容、連絡先、担当者名、請求書送付先を明記）

EPSON修理センター　※最寄りの修理センターへご連絡ください。
http://www.epson.jp/support/shuri/madoguchi/　」だって。

参考にならなかったときは、Badを押してね。。
ミサ、もっと勉強頑張るからまた聞いてほしいな。",31819,25,
