id,question,answer,question_answer_id,bot_id
3187225,国内出張について、規定以下の宿泊費で泊まった場合、規定の金額で申請しても良いですか？,規定どおりの金額で宿泊費を申請していただいて構いません。,13843,13
3187226,"国内出張について、同行するお客様と同じホテルに宿泊する必要があったのですが、宿泊費が規定の金額以上にかかりました。
規定との差額分は自己負担になりますか？","業務上必要であった場合、上長の承認を得た上でSAP立替金精算を行ってください。
（TWINS国内出張では精算不可です）
その際、摘要欄に規定を超えた理由を明記して下さい。",13844,13
3187227,"国内出張について、宿泊の際、ネットカフェを利用しました。
どのように精算したら良いですか？","「ネットカフェ」は宿泊施設ではありません。
宿泊施設以外を利用した場合、規定の宿泊費を上限として実費精算となります。",13845,13
3187228,国内出張となる程遠くない客先を訪問し、宿泊が必要となりホテルに泊まりました。宿泊費は通常の旅費規程と同じ金額で申請して良いですか？,国内出張規定により、所属店最寄駅から100ｋ未満の場合、出張扱いにはならない為、規定の宿泊費を上限として実費精算となります。,13846,13
3187229,"国内出張について、残業で遅くなった為、会社近くのホテルに宿泊しました。
宿泊費の精算は旅費規定と同じ金額で申請して良いですか？","旅費規程にはあてはまりませんので、まずは上長へご相談下さい。
上長の了解を得た場合でも「出張」ではない為、規定の宿泊費を上限として実費精算となります。その際はSAP立替金精算で行ってください。
（勘定科目はA9162：国内出張旅費で結構です）",13847,13
3187230,"パワーアップ打ち合わせのため東京から名古屋へ行きました。
日当と交通費の申請は出来ますか？","パワーアップミーティングの場合「日当」は付きません。
日当無しで交通費のみ精算してください。
その際備考欄にPUMと明記願います。",13848,13
3187231,国内出張について、告別式に参列する場合、交通費・日当の申請は出来ますか？,"業務命令によるものかを上長が判断し、対応して下さい。
私的個人の葬儀に参列する為の交通費は精算不可です。",13849,13
3187232,国内出張について、東京本社から知人宅までの往復交通費は精算出来ますか？,業務以外の私的なものについては精算不可です。,13850,13
3187233,国内出張について、成田出発のフライトで出張に行く際、前泊が必要だった為、埼玉の実家へ泊まりました。この場合の精算はどのようにしたら良いですか？,"交通費は所属店最寄駅から空港への直路で精算して下さい。
（寄り道に関しては精算不可です）
宿泊費は実家泊であれば規定通りの金額で申請して下さい。",13851,13
3187234,"国内出張について、名古屋⇒東京へ出張。帰りは私用で東京⇒大阪に移動しました。
どのように精算申請したら良いですか？","実際にご利用になった分の領収書添付し、精算は名古屋・東京往復分で申請して下さい。
領収書台紙の余白に東京・名古屋間のみ精算と記入をお願いします。",13852,13
3187235,国内出張について、帰りの新幹線をエクスプレス予約していたのに、お客様との会食が長引き乗車出来まんでした。二重で請求が来るのですが、精算するための添付ドキュメントは何が必要ですか？,"帰りの新幹線の請求を2回分することは出来ません。
上長へ相談した上でご申請下さい。",13853,13
3187236,"国内出張について、エクスプレス予約で同じグループ2人分の新幹線を予約しました。
精算の仕方はどうしたら良いですか？",国内出張について、旅費精算書の備考欄に「○○さんと2人分」と明記して頂ければ通常の申請でOKです。,13854,13
3187237,"国内出張について、エクスプレス予約で同じグループ2人分の新幹線を予約しました。
負担先部署コードが違うのですが、精算はどうしたら良いですか？","国内出張旅費システムでは旅費を部署コードごとに按分することは出来ません。
SAPで立替金精算をお願いします。1枚の依頼書で複数の負担先に分けて入力することが可能です。",13855,13
3187238,"国内出張でSUICA,MANACA等のICカードチャージ分の精算も可能ですか？",国内出張時の交通費は実費払いの為、チャージ分は精算不可です。,13856,13
3187239,"国内出張について、部内研修の為にバスをチャーターしました。
勘定科目は何にしたら良いですか？",レンタカー代と同様に、旅費交通費雑口（A9169）です。,13857,13
3187240,国内出張について、台風で通常の交通機関で帰ることが出来なかったため、他の交通機関を利用しましたor宿泊しました。交通費・宿泊費は精算出来ますか？,旅費規程にはあてはまりませんので、交通費・宿泊費ともに精算不可となります。,13858,13
3187241,"国内出張について、台風で出張先から帰ることが出来なくなったため、宿泊しました。
この分は精算出来ますか？","国内出張の宿泊施設利用の場合、通常の規定の宿泊費の範囲で精算可能です。
宿泊施設以外を利用の場合は5,000円で精算可能です。",13859,13
3187242,国内出張について、外出時のJR在来線・私鉄・地下鉄代金の申請だけで、領収書台紙に添付する「領収書」が1枚もありません。このような場合でも領収書台紙の提出は必要ですか？,国内出張について、1回の申請書の内容がJR在来線・私鉄・地下鉄などの割引等が無い「近距離定額切符」の場合は領収書台紙の提出は不要です。,13860,13
3187243,"国内出張について、他部署案件で出張しました。
料金負担先が他部署の場合、領収書台紙に捺印頂く「上長」は、所属長or負担先部署長のどちらになりますか？",出張承認印については、費用負担先の部署長印を取り付け、提出も負担先部署からとしてください。,13861,13
3187244,国内出張について、航空券をネットで購入した場合、どう申請したら良いですか？,領収書または証明書を入手し、提出して下さい。,13862,13
3187245,国内出張について、乗車券（原本）は領収書の代わりになりますか？,国内出張について、領収書が望ましいですが、乗車券の原本でもOKです。,13863,13
3187246,国内出張について、新幹線の自動改札機にかざすと出る「ICカードの利用券」は領収書の代わりになりますか？,はい、領収書の代わりになるものとして認めております。,13864,13
3187247,"国内出張について、ガソリン代を立替ましたが、領収書を取り忘れました。
カードの明細でも精算出来ますか？","国内出張時のガソリン代について、その旨明記した申立書（所定用紙なし）に上長承認（押印）がもらえればOKです。
領収書台紙に申立書と明細を添付し、ご提出下さい。
なお、カード明細は氏名・日付・ガソリン代が分かる箇所以外は不要です。
今後は必ず領収書をもらってください。",13865,13
3187248,"国内出張について、ガソリン代を立替ましたが、領収書を取り忘れました。
現金払いの為明細がないのですが、精算出来ますか？",国内出張時の立て替えについて、現金支払で「領収書なし」の場合、精算不可です。,13866,13
3187249,"国内出張について、客先へ行くときに利用したタクシーの領収書を紛失しました。
手帳にメモしてあるので日付・料金は分かるのですが、精算出来ますか？","国内出張のタクシー利用については、利用料金に関わらず領収書の添付は必須です。
領収書が無い場合、精算は不可です。",13867,13
3187250,国内出張について、新幹線乗車券/特急券を購入する際、「領収書」の発行を忘れてしまいました。この場合精算は出来ますか？,"新幹線乗車券金額は確認出来るため、その旨明記した申立書（所定用紙なし）に上長承認（押印）がもらえればOKです。
領収書台紙に申立書を添付しご提出下さい。
今後は必ず領収書をもらってください。",13868,13
3187251,"国内出張先のホテルをオンLINE予約し、事前決済しました。
この場合、領収書は無くても精算出来ますか？","ホテル等の宿泊施設を利用した場合、領収書の添付は必須です。
",13869,13
3187252,"国内出張について、2か月先の出張用に航空券を早割で購入しました。
領収書も持っています。出張前ですがすぐに精算出来ますか？","国内出張について、「前払い」「仮払い」は行っておりません。
立替えた旅費については出張が終わってから申請をしてください。",13870,13
3187253,"ビザ取得面接の為、東京勤務ですが、大阪へ行きました。
この場合、料金は「国内出張」「海外出張」のどちらの扱いになりますか？","ビザ取得面接の国内移動の費用については、国内出張旅費（A9162）です。
但し費用負担先が通常と異なる場合がありますのでご確認後、申請して下さい。",13871,13
3187254,"海外出張について、海外出張時の航空券を国内で手配し、キャンセルしました。
国内手配分なので国内出張システムを利用し申請して良いですか？","国内で手配した航空券であっても、海外出張用航空券のキャンセルは海外出張旅費となります。
A9161（海外出張旅費）で立替金精算依頼書または経費支払依頼書を作成下さい。",13872,13
3187255,"海外出張について、海外出張時に前泊が必要となり、ホテルに宿泊しました。
高額だったのですが、精算出来ますか？","海外出張について、規定の宿泊費を上限として精算可能です。
規定以上の金額については自己負担となります。",13873,13
3187256,海外出帳について、海外出張から帰国した日の日当はどうなりますか？,"海外出張旅費規定によります。
国内出張システムでの精算は不可です。",13874,13
3187257,出張する際、レンタカー利用の際、個人のETCカードは使用出来ますか？,"出張時における個人のETC利用について、可能です。
領収書の代わりとしてETC利用照会サービスから「ETC利用証明書」を印刷し、領収書台紙に添付のうえご提出下さい。",13875,13
3187258,出張する際、ETC利用の場合の精算方法はどうしたら良いですか？,出張時のETC利用の精算については、領収書の代わりとしてETC利用照会サービスから「ETC利用証明書」を印刷し、領収書台紙に添付のうえご提出下さい。,13876,13
3187259,出張する際、私有車で行くことは可能ですか？,"出張で私有車を使用するには、事前に申請が必要です。
TTCライブラリー（人事部）⇒「私有車」でご確認下さい。",13877,13
3187260,国内出張について、自家用車（私有車社用許可願提出済）で有料道路・有料駐車場を利用した場合、精算方法はどうなりますか？,国内出張について、実費精算となります。旅費交通費（A9169）で立替金精算依頼書を作成もしくは国内出張旅費システムで国内出張旅費（A9162）で申請して下さい。,13878,13
3187261,国内出張について、自家用車のガソリン代の規定はありますか？,国内出張時のガソリン代については、私有車使用規定に明記されています。ガソリン単価は半期ごとに見直しがある為、TTCライブラリー（人事部）⇒「私有車使用時のガソリン単価について」で確認下さい,13879,13
3187262,源泉徴収票（所得証明）を発行（再発行）してほしい,"源泉徴収票については、社員番号,何年分が必要か,その年に海外赴任があったかを記載し、thr_jinji@pp.toyota-tsusho.com　までメールで依頼下さい。PDFにて送付致します。",13880,13
3187263,"現在、育休中だが、給与明細書が送られてこない。
住民税等の給与マイナス分の金額が知りたい。","育児休職中の場合、H29年1月より給与明細書の送付はなくなりましたので、金額はTWINSでご確認ください。
",13881,13
3187264,住民税税額通知書がほしい,"住民税税額通知書については、
1.社員番号　2.何年分が必要か3.送付方法（社内便、PDF、郵送（郵送先記載）　を記載し、
thr_jinji@pp.toyota-tsusho.com　までメールで依頼下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G002424?OpenDocument",13882,13
3187265,住民税（地方税）について、ふるさと納税の控除がされているか確認したい,"住民税については、「住民税税額通知書」にて確認いただけますので、
1.社員番号　2.何年分が必要か（ふるさと納税をした年度）3.送付方法（社内便、PDF、郵送（郵送先記載）　を記載し、
thr_jinji@pp.toyota-tsusho.com　までメールで依頼下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G002424?OpenDocument",13883,13
3187266,"住民税（地方税）について、ふるさと納税をしたが会社に届出は必要か
自分自身で何か手続ききが必要か","ふるさと納税に関しては、会社へ届出いただくものはございません。

ふるさと納税分はご自身で確定申告してください。
ただし、ふるさと納税を行った自治体が1年間で5自治体以内であり、
ふるさと納税以外に確定申告を行う必要がない場合に限って、
ふるさと納税をした自治体へワンストップ特例制度申請書をご提出いただき、
自治体より受領した旨の通知が届けば、確定申告不要です。",13884,13
3187267,"住民税（地方税）について、住民税を給与天引したい（入社者）
　※手元に市区町村より届いた納付書がある場合","住民税の給与天引きについては、市区町村より届いた納付書のコピーを
名古屋THR住民税担当へご連絡ください。
市区町村へ手続きができ次第、給与天引を開始します。",13885,13
3187268,住民税（地方税）について、住民税を給与天引したい（入社者）,"住民税については、前職よりもらった給与所得者異動届出書を
名古屋THR給与担当（052-584-5288）へ連絡して下さい。",13886,13
3187269,転勤したが、どんな手続ききが必要か,"転勤については、下記ライブラリーよりご自身に必要な手続きをご確認下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000561?OpenDocument",13887,13
3187270,引っ越したが、どんな手続ききが必要か,"下記ライブラリーより、住所、通勤費の申告を行って下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/GG008671?OpenDocument",13888,13
3187271,海外赴任するが、所在地届の提出は必要か,"海外赴任する場合、住所届をご提出下さい。現住所に駐在先でのお住まいを登録ください。
また、郵送物が届く連絡先を緊急連絡先（留守宅or実家orその他）に登録下さい。",13889,13
3187272,郵送物が転居前の所在地に届く,"住所届をご提出ください。
ただし、会社登録住所の更新作業は月１回となりますので、
しばらくは旧住所へ届くことがあります。
郵便局の転送サービスをご利用下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/GG008671?OpenDocument",13890,13
3187273,所在地届を提出したのにMyBluePageの所在地が変更されない,"会社登録住所の更新作業については、月１回となりますので、更新作業後の変更となりますこと、ご了承ください。
郵送物もしばらくは旧住所へ届くことがあります。郵便局の転送サービスをご利用下さい。",13891,13
3187274,引越前だが、住所届/通勤費の申告は可能か,"住所届は変更日の1ヵ月前より登録可能です。
通勤費申告は変更月をご自身で入力できますのでいつでも登録可能ですが、
住所変更を伴う場合は必ず先に住所届にて新住所を登録後に
通勤費申告を行って下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/GG008671?OpenDocument",13892,13
3187275,自家用車通勤は可能か,"自家用車通勤については、
・自宅⇔勤務地　勤務地に駐車場があり、自家用車通勤が認められている拠点であれば可
・自宅⇔最寄駅　認めていません。公共交通機関（バス）をご利用ください。",13893,13
3187276,新幹線通勤は可能か,"新幹線通勤については、下記ルールを満たす場合に限り、伺い書にて人事総務部の承認を得ることで新幹線通勤を認めることがあります。
名古屋THR池渕宛に伺い書を提出し、承認が下りたら通勤費申告下さい。
前提：通勤距離が75km以上あること、通勤費の支給上限は10万円/月額まで
条件： 1.転居を伴う異動発令があった場合　子女の教育事情、親の世話・介護などで現住居から、通勤せざるを得ない事情がある場合
　　　 2.発令に関わらず下記事情が発生した場合、障害等で特殊施設での教育を受ける子女がいる
           要介護（要支援可）状態の親の介護を行う場合",13894,13
3187277,通勤費申告はいつまでに申請すればいいか,通勤費申告の締日について、毎月10日までに申請いただいたものを、当月給与より変更します。,13895,13
3187278,源泉徴収票はいつ配布された,28年（2016年）分の源泉徴収票は、2016年12月給与日にPDF添付にて、E-mail発信致しましたのでご確認ください。,13896,13
3187279,人件費を教えてほしい,"対象者別（TTC単体社員、出向者、出向受入者、派遣社員）に、名古屋THR担当へご連絡下さい。

【TTC単体】
　対象者の従業員番号、氏名、部署コードを給与担当へメール下さい。
【出向者】
　対象者の従業員番号、氏名、部署コードを出向担当へメール下さい。
【出向受入者】
　対象者の従業員番号、氏名、部署コードを出向受入担当へメール下さい。
【派遣社員】
　対象者の従業員番号、氏名、部署コードを派遣社員担当へメール下さい。",13897,13
3187280,他社への出向社員を予定している。手続ききは？,出向については、人事企画室にお問い合わせください,13898,13
3187281,子供が就職した。扶養削除手続ききを教えてほしい。,"お子様の就職に伴う、扶養をはずす手続きについては、TTCライブラリー「扶養の異動手続き」をご確認ください。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000562?OpenDocument",13899,13
3187282,持株会について、口数変更したい。,持株会の口数変更は、年2回（6月・12月）受付します。それぞれ5月下旬、11月下旬にTWINS掲示板「お知らせ」に掲載しますので、ご確認ください。,13900,13
3187283,給与振込口座は、変更月を未来月で申請できるか,給与振込口座に変更は、未来月の申請可能です。月指定欄をプルダウンで選択の上、申請ください。,13901,13
3187284,豊田通商株式を売却したい。手続ききは？,"豊田通商株式については、インサイダー取引管理規程をご確認の上、事前に届出ください。
なお、インサイダー期間には当社の株券等の売買は行えません。",13902,13
3187285,関連会社から「出向協定書で、福利厚生は出向元出向先どちらの処遇になるのか」,出向者の福利厚生については、協定書にて詳しく設定していないのが実情です。判断に迷う場合は規定の「定めの無い事項は協議の上〜」に則り、双方確認の上、対処することをおすすめします。,13904,13
3187286,持株会について、従業員持株会の拠出を再開したい,"持株会について、以下の持株WEBサービスにログインの上、再開申請下さい。
https://twins.toyotsu.co.jp/ap0091/sdb79.nsf/View_UNID/C26127CB8E431B604925794200264F01?OpenDocument",13905,13
3187287,持株会について、従業員持株会の拠出を休止したい,"持株会について、自己都合による休止はできません。（海外赴任、無給休職の場合のみ休止）
口数変更募集時に最低口数の１口に変更いただくことは可能です。
募集は６月および１２月に行う予定です。",13906,13
3187288,"海外駐在者が帰国した。帰国後国内の旅費精算の負担部署は？
（駐在者ではなく、依頼をされた方からの問合わせ）",帰国後の帰属部にて負担となります,13907,13
3187289,給与について、月中に異動した場合、人件費はどこの部署につくのか？,毎月１日の発令部署に賦課されます。（退職給付金は月末の発令）,13908,13
3187290,退職金が知りたい,"退職金については、毎年4月給与明細書に記載されている、退職金ポイント×ポイント単価（1,190円）で計算すると、おおよその金額が解ります。",13939,13
3187291,退職届,"退職届の提出について、自己都合退職の場合は、2ヵ月前までに部署長へご提出下さい。

・定年退職の場合は、届出は不要です。
なお、定年月2ヵ月前頃に手続きについて、ご案内しますのでお待ち下さい。
（半年前頃に、人事部より部署長経由で、定年後の再雇用についての意思確認をします）",13940,13
3187292,社会保険ってなに,社会保険とは、健康保険、介護保険、厚生年金保険のことです。,13941,13
3187293,労働保険ってなに,労働保険とは、労災保険および雇用保険です。,13942,13
3187294,海外出張時のアルコールを含む料金,"海外出張時のアルコールを伴う飲食の勘定科目は、
・社内のみの飲食の場合
交際費（9142）

・取引先との飲食の場合
交際費（914Y）5,000円超、
交際費（914B）5,000円以下

なお、「交際費会議費明細」を「費用計算書」と一緒にご提出下さい。

また、アルコールなしの飲食は会議費となります。",13943,13
3187295,海外出張　部長も上長印が必要？,"海外出張費用計算書は印刷し、必ず上長印を押印いただいてください。
GL申請時は部長印、部長申請時は本部長補佐印が必要です。
",13944,13
3187296,マイナンバー教えて,"マイナンバーについて、会社では教えることはできません。
ご自身で住民票のある役所にて、マイナンバー表記ありの住民票をとれば確認できます。",15118,13
3187297,海外出張,"海外出張については、TTCライブラリーにて掲載しているマニュアルを確認して下さい。
 https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T031295?OpenDocument",15135,13
3187298,海外出張時にビジネスクラスに乗っていいの,"
海外出張時の航空機等級については、こちらのTTCライブラリー「ガイドライン」を確認して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/GG004458?OpenDocument",15136,13
3187299,人事担当が解らない,"人事担当者はこちらの一覧で確認して下さい（TWINSのとよつう人事Navi）
https://twins.toyotsu.co.jp/cpd/tokyohpctrl.nsf/view_pickup_ver2/AddRole_HRBusiness",15138,13
3187300,人事担当者を教えて下さい,"こちらで確認して下さい（TWINSの人事Navi）
https://twins.toyotsu.co.jp/cpd/tokyohpctrl.nsf/view_pickup_ver2/AddRole_HRBusiness",15139,13
3187301,年末調整について教えて,年末調整については、名古屋THR給与G（名古屋052-584-8154）へ連絡して下さい。,15140,13
3187302,海外出張時の勘定科目9162と9239の違いはなに？,"9162は、海外出張時に発生する国内の空港使用料。
9239は、海外出張時のビザ手続手数料。
いずれも【課税】となります。",15150,13
3187303,勤務証明書がほしい,"勤務証明書については、THR名古屋/厚生Gへ依頼して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G006203?OpenDocument",15151,13
3187304,給与証明書がほしい,給与証明書の発行については、THR名古屋/給与担当へ依頼して下さい。 https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G006203?OpenDocument,15152,13
3187305,証明書はどこでもらえるの,"各種証明書の発行は、THR名古屋/厚生Gまたは給与Gへ依頼して下さい。 
https://twinsa3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G006203?OpenDocument",15153,13
3187306,国内出張の領収書はどこへ提出するの,名古屋（大阪を含む）または東京のTHR国内出張領収書台紙の専用ボックスへ提出して下さい。,15154,13
3187307,東京の海外出張旅費計算書はどこに提出するの,東京の海外出張費用計算書の提出は、東京本社16階中央の専用トレーです。,15155,13
3187308,海外出張時にPC持ち出してもいい,"TTCライブラリー掲載の「海外出張でのパソコンの持込規制」を確認してください。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T016268?OpenDocument",15156,13
3187309,健康保険の扶養手続きき,健康保険の扶養手続きについては、業務委託先（弁護士法人クローバー）へメールでお問い合わせ下さい。clover@pp.toyota-tsusho.com,15157,13
3187310,子供が生まれた,"おめでとうございます！
子が生まれた場合は、TWNIS「TTCﾗｲﾌﾞﾗﾘｰ」「扶養」を確認のうえ手続きして下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000562?OpenDocument",15158,13
3187311,妻が就職した,"配偶者が就職した場合は、TWNIS「TTCﾗｲﾌﾞﾗﾘｰ」「扶養からはずす場合」を確認のうえ手続きして下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000562?OpenDocument",15159,13
3187312,子供が就職した,"配偶者が就職した場合は、TWNIS「TTCﾗｲﾌﾞﾗﾘｰ」「扶養からはずす場合」を確認のうえ手続きして下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000562?OpenDocument",15160,13
3187313,会社をやめたい,"退職手続きについては、TTCライブラリー「退職届」を確認して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G012868?OpenDocument",15161,13
3187314,退職手続きき,"退職手続きについては、TTCライブラリー「退職届」を確認して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G012868?OpenDocument",15162,13
3187315,セクハラ、パワハラを受けた,"セクハラ・パワハラの社内相談窓口へご相談下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T035904?OpenDocument",15163,13
3187316,セクハラ,"セクハラについては、以下へご相談下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T035904?OpenDocument",15164,13
3187317,こんにちは,こんにちは！何か質問はございますか,15169,13
3187318,リフレッシュ休暇制度,"リフレッシュ休暇制度については、
勤続満5年、10年、15年、20年、25年及び30年目を迎えた社員は、当該年度を含め2年以内に所定休日を除き次の期間で休暇を取得することができます。
　勤続 5年目 5日
　勤続10年目 5日
　勤続15年目 5日
　勤続20年目 10日
　勤続25年目 5日
　勤続30年目 15日
詳細は就業規則第48条（リフレッシュ休暇）を確認して下さい。",15172,13
3187319,ありがとう,"どういたしまして。
またのご利用をお待ちしています！",15174,13
3187320,さようなら,さようなら。また質問があったらご質問くださいね。,15175,13
3187321,今日のお天気は,"こちらで確認してくださいね。
https://weather.yahoo.co.jp/weather/",15176,13
3187322,こんばんは,こんばんは,15177,13
3187323,おはようございます,おはようございます！,15178,13
3187324,お疲れ様です,お疲れ様です！,15179,13
3187325,またね,またお困りの時はいつでも質問してくださいね,15180,13
3187326,お世話になります,こちらこそ、お世話になっております！,15580,13
3187327,お世話になりました,ご利用有難うございました！,15581,13
3187328,交際費会議費明細,"添付の【交際費会議費精算明細書】です。
・9142交際費 
・914Y交際費（50%損金算入）：\5,000超/人で社外の人を含む飲食 
・914B交際費（損金算入）：\5,000以下/人で社外の人を含む飲食 
・9152会議費：議事・内容は必ず記入し、 待ち合わせ等での喫茶も含みます",15582,13
3187329,THR,"THRとは、豊通ヒューマンリソース㈱です。
https://www.thr-net.jp/",15585,13
3187330,海外出張料金計算書,費用計算書は添付ファイルを使用して下さい,15587,13
3187331,料金計算書の英語版,"費用計算書の英語版は,添付ファイルを使用して下さい",15588,13
3187332,源泉徴収票がほしい,"2016（平成28年）分の源泉徴収票については、2016年12月に名古屋THR給与GよりTTCアドレスへ電子メールにてＰＤＦが交付されていますので、メールを確認ください。
2015年以前分が必要な場合は名古屋THRへご連絡下さい。",15749,13
3187333,基礎年金番号,基礎年金番号については、委託先の弁護士法人ｸﾛｰﾊﾞｰ（clover@pp.toyota-tsusho.com）名古屋本社内へメールにて依頼下さい。,15750,13
3187334,携帯電話,"出張精算の携帯電話代については、
・国内出張の場合
　通信費⇒ＴＯＳ担当で処理しています。 
・海外出張の場合
　円貨払いは、ＴＯＳへ提出下さい。
　外貨払いは、費用計算書に記入して下さい。",15751,13
3187335,社宅を退去したい,"社宅の退去については、1ヶ月前までに「退去届」を名古屋THR厚生Gへ提出して下さい。
退去に関するライブラリーはこちら⇒
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G006130?OpenDocument",15753,13
3187336,こんばんわ,こんばんは！,15754,13
3187337,いつもありがとう,"どういたしまして。
またのご利用をお待ちしています！",15755,13
3187338,研修,研修について、何かかお困りのことがありますか？,15757,13
3187339,転居したい,"転居については、住所届をご提出ください。
 なお、会社登録住所の更新作業は月１回となりますので、しばらくは旧住所へ届くことがあります。（郵便局の転送サービスをご利用下さい）
 https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/GG008671?OpenDocument",15758,13
3187340,通信教育,"通信教育講座については、以下をご確認下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Keiji/GG003538?OpenDocument",15759,13
3187341,会議室を借りたい,"会議室予約はこちらを確認下さい。
https://twins.toyotsu.co.jp/kaigi/index.htm",15760,13
3187342,代休と振休の違いは,"　「振休」とは、予め休日と定められていた日を労働日とし、そのかわりに他の労働日を休日とすることを言います。
　「代休」とは、休日労働が行われた場合に、その代償として以後の特定の労働日を休みとするものであって、前もって休日を振り替えたことにはなりません。",15761,13
3187343,マイカーで出張し、精算できるか,"国内出張について、業務でマイカー（私有車）使用するには、事前申請していれば実費精算可能です。
立替金精算依頼書を作成してください。
旅費交通費（A9169）です。
国内出張旅費精算システムでも精算可能です。
国内出張旅費（Ａ9162）勘定で付替えされます。""
",15767,13
3187344,海外出張　客先と空港ラウンジを使用した場合,海外出張時にお客様と空港ラウンジを使用した場合は、勘定科目9152で処理して下さい,15782,13
3187345,THR担当者が解らない,"こちらで確認して下さい（TWINSの人事Navi）
https://twins.toyotsu.co.jp/cpd/tokyohpctrl.nsf/view_pickup_ver2/AddRole_HRBusiness",16226,13
3187346,最寄駅から通勤ルートを検索したい,"通勤ルートはこちらで検索できます。
https://roote.ekispert.net/",16228,13
3187347,泊まりでパワーアップ打ち合わせをした　精算方法,"パワーアップミーティングについて、規程の上限にて宿泊代を精算して下さい。
なお、日当は精算対象外となりますので、 日当無しで宿泊代と交通費で精算してください。 その際備考欄にPUMと明記願います。",16229,13
3187348,源泉徴収票を再発行したい,"源泉徴収票については、社員番号,何年分が必要か,その年に海外赴任があったかを記載し、thr_jinji@pp.toyota-tsusho.com　までメールで依頼下さい。PDFにて送付致します。",16236,13
3187349,源泉徴収票,"源泉徴収票については、社員番号,何年分が必要か,その年に海外赴任があったかを記載し、thr_jinji@pp.toyota-tsusho.com　までメールで依頼下さい。PDFにて送付致します。",16237,13
3187350,長期（１ヶ月以上）の海外出張の場合は、精算はどうするの？,"原則、1ヶ月ごとに月末に途中精算することになります。
（例：4/20～7/10の場合（4回に分ける）⇒4/20～30、5/1～31、6/1～30、7/1～10）※月末の社内レートを使用
途中精算する際に、通常の出張システムで精算してしまうと、帰国したことになってしまいます。
そのため、通常通り、海外出張費用計算書を作成したら、部署の方に計算書をメールで送付いただき、SAPの立替精算処理をして下さい。（国内の交際費等について立替精算するときと同じです）
また、領収書は必ずオリジナルを添付となりますので、部署宛に郵送してください。

「立替精算依頼書」に費用計算書と領収書を添付の上、ＴＨＲ各拠店の担当まで提出して下さい。

帰国された際は、最終の精算のため、通常通り、海外出張システムの精算届を作成して下さい。精算届作成時の出張期間は、実際の出発日・帰国日となりますが、
日当支給日数は、途中精算した日数を引いてください。
※タイの180日ルールについては、1-12月累計です。",16238,13
3187351,質問があります,"下記のテキストボックスにご記入ください。
お答えします。",16344,13
3187352,特に質問はありません,"快調そうでよかったです！
お困りでしたらご質問くださいね。",16345,13
3187353,元気ですか,はい。元気です。,16346,13
3187354,調子はどうですか,調子いいですよ,16347,13
3187355,何してるの,ご質問についてお答えしております,16348,13
3187356,猫は好き,ネコも好きですよ。,16349,13
3187357,わからない,何についてお困りですか？,16350,13
3187358,好きな食べ物は何ですか,お魚が好きです。クッキーも好きです。,16351,13
3187359,おはよう,おはようございます,16352,13
3187360,最近どうですか,いつも通り元気です,16353,13
3187361,おやすみなさい,おやすみなさいませ,16354,13
